Freq,Real,Imag,Phase,Impedance,Gain
30000,11736.90,523.02,0.04,11748.55,0.000000010492
30000,11709.65,522.33,0.04,11721.29,0.000000010492
30000,11692.88,521.59,0.04,11704.50,0.000000010492
30000,11673.38,522.46,0.04,11685.06,0.000000010492
30000,11653.14,519.36,0.04,11664.71,0.000000010492
30000,11631.02,521.81,0.04,11642.72,0.000000010492
30000,11615.27,525.01,0.05,11627.13,0.000000010492
30000,11594.45,523.10,0.05,11606.25,0.000000010492
30000,11555.77,522.82,0.05,11567.59,0.000000010492
30000,11508.84,520.22,0.05,11520.59,0.000000010492
30000,11444.71,534.12,0.05,11457.17,0.000000010492
30000,11379.39,533.33,0.05,11391.88,0.000000010492
30000,11360.52,541.97,0.05,11373.44,0.000000010492
30000,11363.54,542.36,0.05,11376.47,0.000000010492
30000,11405.87,542.83,0.05,11418.78,0.000000010492
30000,11439.74,544.04,0.05,11452.67,0.000000010492
30000,11486.49,543.75,0.05,11499.36,0.000000010492
30000,11561.24,545.02,0.05,11574.08,0.000000010492
30000,11621.19,544.29,0.05,11633.93,0.000000010492
30000,11668.25,543.12,0.05,11680.88,0.000000010492
30000,11721.70,540.71,0.05,11734.16,0.000000010492
30000,11759.48,546.72,0.05,11772.19,0.000000010492
30000,11792.64,539.01,0.05,11804.95,0.000000010492
30000,11824.36,544.26,0.05,11836.88,0.000000010492
30000,11842.74,545.87,0.05,11855.31,0.000000010492
30000,11851.33,540.95,0.05,11863.67,0.000000010492
30000,11866.50,542.16,0.05,11878.88,0.000000010492
30000,11892.83,540.05,0.05,11905.09,0.000000010492
30000,11918.47,544.55,0.05,11930.90,0.000000010492
30000,12013.64,537.20,0.04,12025.65,0.000000010492
30000,12098.85,544.12,0.04,12111.08,0.000000010492
30000,12193.48,541.63,0.04,12205.50,0.000000010492
30000,12283.02,546.06,0.04,12295.15,0.000000010492
30000,12465.15,544.73,0.04,12477.05,0.000000010492
30000,12855.17,536.64,0.04,12866.36,0.000000010492
30000,13163.60,548.98,0.04,13175.04,0.000000010492
30000,13375.54,545.73,0.04,13386.67,0.000000010492
30000,13549.84,543.08,0.04,13560.72,0.000000010492
30000,13859.18,548.26,0.04,13870.02,0.000000010492
30000,14112.71,538.10,0.04,14122.97,0.000000010492
30000,14302.71,536.57,0.04,14312.77,0.000000010492
30000,14471.00,535.88,0.04,14480.91,0.000000010492
30000,14644.12,546.24,0.04,14654.31,0.000000010492
30000,14790.39,537.09,0.04,14800.14,0.000000010492
30000,14879.59,539.11,0.04,14889.35,0.000000010492
30000,14971.13,539.16,0.04,14980.83,0.000000010492
30000,15063.07,535.88,0.04,15072.60,0.000000010492
30000,15210.76,541.33,0.04,15220.39,0.000000010492
30000,15312.46,536.34,0.04,15321.85,0.000000010492
30000,13988.95,534.98,0.04,13999.17,0.000000010492
30000,14049.00,529.37,0.04,14058.97,0.000000010492
30000,14089.36,528.08,0.04,14099.25,0.000000010492
30000,14119.63,535.08,0.04,14129.77,0.000000010492
30000,14158.12,537.33,0.04,14168.32,0.000000010492
30000,14177.74,522.35,0.04,14187.36,0.000000010492
30000,14199.12,536.04,0.04,14209.23,0.000000010492
30000,14207.26,531.19,0.04,14217.19,0.000000010492
30000,14220.78,529.77,0.04,14230.64,0.000000010492
30000,14229.59,527.83,0.04,14239.37,0.000000010492
30000,14126.12,509.38,0.04,14135.30,0.000000010492
30000,14124.66,496.04,0.04,14133.37,0.000000010492
30000,14116.46,493.32,0.03,14125.08,0.000000010492
30000,14074.03,486.21,0.03,14082.43,0.000000010492
30000,13948.77,487.44,0.03,13957.28,0.000000010492
30000,13874.23,483.53,0.03,13882.65,0.000000010492
30000,13750.63,476.42,0.03,13758.89,0.000000010492
30000,13636.86,472.02,0.03,13645.03,0.000000010492
30000,13558.37,479.75,0.04,13566.86,0.000000010492
30000,13414.76,481.28,0.04,13423.39,0.000000010492
30000,13305.03,482.53,0.04,13313.78,0.000000010492
30000,12855.39,513.99,0.04,12865.67,0.000000010492
30000,12811.63,508.34,0.04,12821.71,0.000000010492
30000,12772.99,507.91,0.04,12783.08,0.000000010492
30000,12734.50,501.33,0.04,12744.36,0.000000010492
30000,12691.64,501.93,0.04,12701.56,0.000000010492
30000,12659.78,501.44,0.04,12669.71,0.000000010492
30000,12560.10,498.63,0.04,12569.99,0.000000010492
30000,12546.28,495.61,0.04,12556.06,0.000000010492
30000,12542.19,498.87,0.04,12552.11,0.000000010492
30000,12541.29,500.26,0.04,12551.27,0.000000010492
30000,12533.05,500.83,0.04,12543.06,0.000000010492
30000,12525.23,497.73,0.04,12535.12,0.000000010492
30000,12527.43,491.29,0.04,12537.06,0.000000010492
30000,12522.87,492.27,0.04,12532.54,0.000000010492
30000,12519.21,491.87,0.04,12528.87,0.000000010492
30000,12521.49,491.38,0.04,12531.13,0.000000010492
30000,12513.85,500.16,0.04,12523.84,0.000000010492
30000,12510.11,493.83,0.04,12519.85,0.000000010492
30000,12508.64,487.01,0.04,12518.12,0.000000010492
30000,12507.91,500.24,0.04,12517.91,0.000000010492
30000,12506.54,499.35,0.04,12516.50,0.000000010492
30000,12502.40,496.67,0.04,12512.26,0.000000010492
30000,12511.98,496.99,0.04,12521.84,0.000000010492
30000,12504.26,499.83,0.04,12514.25,0.000000010492
30000,12506.45,493.42,0.04,12516.18,0.000000010492
30000,12500.61,499.43,0.04,12510.58,0.000000010492
30000,12506.45,493.42,0.04,12516.18,0.000000010492
30000,12502.31,490.75,0.04,12511.94,0.000000010492
30000,12505.07,492.53,0.04,12514.77,0.000000010492
30000,12498.26,493.99,0.04,12508.02,0.000000010492
30000,12501.50,498.05,0.04,12511.42,0.000000010492
30000,12500.04,491.23,0.04,12509.69,0.000000010492
30000,12501.50,498.05,0.04,12511.42,0.000000010492
30000,12499.15,492.61,0.04,12508.86,0.000000010492
30000,12504.18,493.91,0.04,12513.93,0.000000010492
30000,12505.56,494.80,0.04,12515.35,0.000000010492
30000,12498.34,499.91,0.04,12508.34,0.000000010492
30000,12505.56,494.80,0.04,12515.35,0.000000010492
30000,12499.15,492.61,0.04,12508.86,0.000000010492
30000,12499.15,492.61,0.04,12508.86,0.000000010492
30000,12503.69,491.64,0.04,12513.36,0.000000010492
30000,12499.72,500.80,0.04,12509.75,0.000000010492
30000,12494.21,497.23,0.04,12504.10,0.000000010492
30000,12491.94,497.72,0.04,12501.85,0.000000010492
30000,12303.22,489.05,0.04,12312.94,0.000000010492
